D:\\BloodCellClassification\\train_images\\74.jpg,RBC,221,323,148,225
D:\\BloodCellClassification\\train_images\\74.jpg,RBC,340,442,1,77
D:\\BloodCellClassification\\train_images\\74.jpg,RBC,185,288,352,440
D:\\BloodCellClassification\\train_images\\74.jpg,RBC,76,179,103,191
D:\\BloodCellClassification\\train_images\\74.jpg,RBC,399,506,107,213
D:\\BloodCellClassification\\train_images\\74.jpg,RBC,361,479,365,469
D:\\BloodCellClassification\\train_images\\74.jpg,RBC,227,302,281,353
D:\\BloodCellClassification\\train_images\\74.jpg,WBC,1,121,199,316
D:\\BloodCellClassification\\train_images\\74.jpg,Platelets,532,558,298,325
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,346,456,196,279
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,243,353,266,349
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,239,343,174,270
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,232,336,1,88
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,104,211,1,106
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,299,415,60,162
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,499,613,28,127
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,7,111,287,383
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,210,314,367,463
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,493,597,98,194
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,444,512,1,67
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,14,95,405,480
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,149,235,279,361
D:\\BloodCellClassification\\train_images\\75.jpg,RBC,137,211,382,459
D:\\BloodCellClassification\\train_images\\75.jpg,WBC,301,451,346,462
D:\\BloodCellClassification\\train_images\\75.jpg,Platelets,358,401,300,345
D:\\BloodCellClassification\\train_images\\75.jpg,Platelets,249,292,87,132
D:\\BloodCellClassification\\train_images\\77.jpg,WBC,91,272,255,402
D:\\BloodCellClassification\\train_images\\77.jpg,Platelets,462,498,83,119
D:\\BloodCellClassification\\train_images\\77.jpg,Platelets,429,482,16,65
D:\\BloodCellClassification\\train_images\\77.jpg,Platelets,165,201,431,467
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,514,633,267,372
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,209,328,151,256
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,247,366,119,224
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,310,429,135,240
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,356,475,130,235
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,399,518,153,258
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,437,556,161,266
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,506,625,137,242
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,113,232,1,105
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,217,336,1,105
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,292,411,27,132
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,1,100,182,312
D:\\BloodCellClassification\\train_images\\77.jpg,RBC,358,478,398,480
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,413,537,202,317
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,227,338,372,457
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,34,145,2,100
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,122,233,236,334
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,367,478,123,221
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,1,108,139,249
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,245,356,123,221
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,526,637,56,154
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,419,514,1,78
D:\\BloodCellClassification\\train_images\\80.jpg,RBC,1,92,300,393
D:\\BloodCellClassification\\train_images\\80.jpg,WBC,254,381,225,370
D:\\BloodCellClassification\\train_images\\80.jpg,Platelets,61,88,387,415
D:\\BloodCellClassification\\train_images\\80.jpg,Platelets,77,103,432,472
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,211,321,345,417
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,385,495,125,240
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,249,359,112,227
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,487,604,159,275
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,204,319,1,103
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,67,151,286,383
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,475,566,403,480
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,308,426,403,480
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,26,129,59,169
D:\\BloodCellClassification\\train_images\\81.jpg,RBC,1,80,20,146
D:\\BloodCellClassification\\train_images\\81.jpg,WBC,306,451,236,374
D:\\BloodCellClassification\\train_images\\81.jpg,Platelets,304,333,217,253
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,185,294,138,236
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,273,382,155,253
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,430,539,227,325
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,522,631,153,251
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,325,434,254,352
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,294,403,305,403
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,347,456,28,126
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,459,568,91,189
D:\\BloodCellClassification\\train_images\\83.jpg,RBC,330,439,372,470
D:\\BloodCellClassification\\train_images\\83.jpg,WBC,210,342,3,115
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,4,119,354,452
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,29,162,233,372
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,39,153,174,267
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,138,206,168,298
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,22,105,1,79
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,260,363,46,157
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,383,470,15,100
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,169,278,104,191
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,194,313,227,315
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,160,275,318,432
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,231,346,320,434
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,356,471,301,428
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,94,171,42,174
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,3,106,88,179
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,131,229,3,113
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,545,640,167,304
D:\\BloodCellClassification\\train_images\\86.jpg,RBC,457,577,420,480
D:\\BloodCellClassification\\train_images\\86.jpg,Platelets,460,500,347,393
D:\\BloodCellClassification\\train_images\\86.jpg,WBC,307,536,128,329
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,451,544,271,365
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,453,546,340,434
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,205,302,369,480
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,270,367,319,430
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,164,245,173,279
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,206,309,52,179
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,61,160,131,236
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,555,640,172,274
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,37,144,303,403
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,502,610,57,157
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,381,489,2,102
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,103,193,25,113
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,1,89,32,120
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,247,352,248,336
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,1,80,138,238
D:\\BloodCellClassification\\train_images\\88.jpg,RBC,106,182,228,319
D:\\BloodCellClassification\\train_images\\88.jpg,WBC,268,554,91,286
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,371,481,278,380
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,538,636,167,262
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,497,599,61,159
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,105,191,221,322
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,225,310,349,434
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,66,152,266,357
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,1,92,1,72
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,31,114,152,235
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,377,466,153,244
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,256,380,28,137
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,63,155,43,154
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,418,517,64,166
D:\\BloodCellClassification\\train_images\\89.jpg,RBC,307,396,363,454
D:\\BloodCellClassification\\train_images\\89.jpg,WBC,178,360,130,311
D:\\BloodCellClassification\\train_images\\89.jpg,Platelets,29,72,414,449
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,349,499,120,206
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,343,437,272,357
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,184,283,292,378
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,253,352,240,326
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,408,505,282,393
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,143,240,189,290
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,305,404,43,129
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,373,472,21,107
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,458,559,50,160
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,1,94,197,285
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,1,70,2,103
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,8,110,386,462
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,558,640,167,251
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,558,640,319,403
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,479,577,415,480
D:\\BloodCellClassification\\train_images\\93.jpg,RBC,101,201,120,224
D:\\BloodCellClassification\\train_images\\93.jpg,WBC,135,281,1,104
D:\\BloodCellClassification\\train_images\\93.jpg,Platelets,45,74,185,211
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,430,514,82,162
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,474,559,1,70
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,406,494,1,60
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,413,507,166,265
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,342,429,25,110
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,33,123,158,258
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,178,286,177,286
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,88,188,277,381
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,61,157,341,435
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,83,190,16,117
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,521,637,379,480
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,490,591,113,215
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,496,578,245,343
D:\\BloodCellClassification\\train_images\\94.jpg,RBC,494,576,243,341
D:\\BloodCellClassification\\train_images\\94.jpg,Platelets,174,217,393,441
D:\\BloodCellClassification\\train_images\\94.jpg,WBC,259,492,259,464
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,82,214,1,79
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,316,404,130,238
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,281,372,246,339
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,395,486,4,96
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,409,505,356,448
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,559,640,160,253
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,524,605,26,119
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,490,580,395,477
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,46,134,295,408
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,95,190,99,202
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,185,276,86,171
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,98,211,196,299
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,187,272,267,360
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,210,301,321,411
D:\\BloodCellClassification\\train_images\\95.jpg,RBC,131,238,346,446
D:\\BloodCellClassification\\train_images\\95.jpg,WBC,374,549,181,334
D:\\BloodCellClassification\\train_images\\95.jpg,Platelets,249,288,406,447
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,339,429,83,166
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,283,374,42,129
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,285,383,181,287
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,187,285,217,310
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,401,512,170,279
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,496,609,219,336
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,438,540,261,375
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,530,632,99,213
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,62,164,217,331
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,1,77,154,266
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,160,272,99,211
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,344,449,1,58
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,452,557,1,58
D:\\BloodCellClassification\\train_images\\97.jpg,RBC,185,276,429,480
D:\\BloodCellClassification\\train_images\\97.jpg,WBC,247,436,295,449
D:\\BloodCellClassification\\train_images\\97.jpg,Platelets,1,25,41,82
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,389,486,158,248
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,500,598,373,465
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,297,393,155,255
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,393,500,3,104
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,259,354,166,268
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,262,362,286,411
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,102,216,48,159
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,37,151,148,237
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,34,125,229,307
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,214,309,62,170
D:\\BloodCellClassification\\train_images\\98.jpg,RBC,60,164,355,458
D:\\BloodCellClassification\\train_images\\98.jpg,WBC,363,519,251,421
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,364,494,41,165
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,493,623,146,270
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,284,393,202,290
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,260,373,17,90
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,83,171,206,284
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,108,210,66,151
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,214,301,372,474
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,139,226,287,378
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,114,216,386,473
D:\\BloodCellClassification\\train_images\\99.jpg,RBC,1,102,83,183
D:\\BloodCellClassification\\train_images\\99.jpg,WBC,268,468,283,455
D:\\BloodCellClassification\\train_images\\99.jpg,Platelets,248,278,59,88
D:\\BloodCellClassification\\train_images\\99.jpg,Platelets,468,503,49,85
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,458,571,198,296
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,405,518,240,338
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,365,478,40,138
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,512,630,75,188
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,468,570,71,175
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,175,288,169,267
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,278,391,358,456
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,527,640,306,404
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,229,342,31,129
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,23,136,44,142
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,21,134,310,408
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,121,234,280,378
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,60,143,382,480
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,50,194,134,254
D:\\BloodCellClassification\\train_images\\100.jpg,RBC,399,495,405,480
D:\\BloodCellClassification\\train_images\\100.jpg,WBC,142,258,378,480
D:\\BloodCellClassification\\train_images\\100.jpg,Platelets,360,395,85,115
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,178,278,350,438
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,162,262,141,229
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,205,314,30,143
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,95,198,1,81
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,287,389,260,367
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,448,550,128,235
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,430,525,243,337
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,423,518,385,480
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,369,434,18,87
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,2,98,57,137
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,353,454,123,224
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,22,122,154,242
D:\\BloodCellClassification\\train_images\\101.jpg,WBC,1,161,264,414
D:\\BloodCellClassification\\train_images\\101.jpg,Platelets,533,580,108,151
D:\\BloodCellClassification\\train_images\\101.jpg,RBC,79,180,168,279
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,173,270,194,292
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,359,456,214,312
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,415,512,230,328
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,364,473,336,448
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,240,349,265,377
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,159,263,368,465
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,50,168,407,477
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,123,249,15,147
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,1,97,284,382
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,512,609,167,265
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,322,410,396,480
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,52,156,230,316
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,9,116,127,220
D:\\BloodCellClassification\\train_images\\103.jpg,RBC,32,139,1,72
D:\\BloodCellClassification\\train_images\\103.jpg,WBC,224,391,74,206
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,23,126,294,393
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,223,306,119,204
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,499,602,141,236
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,117,220,52,147
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,472,577,243,354
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,556,640,354,439
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,466,564,405,480
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,302,405,434,480
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,165,265,441,480
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,1,87,62,144
D:\\BloodCellClassification\\train_images\\104.jpg,WBC,200,356,247,396
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,122,206,294,396
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,110,194,214,316
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,357,446,153,264
D:\\BloodCellClassification\\train_images\\104.jpg,RBC,288,379,103,198
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,507,609,63,180
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,426,528,383,480
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,186,290,54,174
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,108,228,1,104
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,1,114,1,96
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,314,428,5,101
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,61,165,261,359
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,98,192,393,480
D:\\BloodCellClassification\\train_images\\105.jpg,Platelets,524,574,357,398
D:\\BloodCellClassification\\train_images\\105.jpg,Platelets,209,242,310,347
D:\\BloodCellClassification\\train_images\\105.jpg,WBC,242,466,87,301
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,287,396,383,480
D:\\BloodCellClassification\\train_images\\105.jpg,RBC,517,620,405,474
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,35,150,377,479
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,463,578,119,221
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,297,364,126,199
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,57,144,293,379
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,34,121,103,189
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,314,401,1,85
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,354,441,386,472
D:\\BloodCellClassification\\train_images\\107.jpg,WBC,268,472,195,378
D:\\BloodCellClassification\\train_images\\107.jpg,Platelets,142,175,53,80
D:\\BloodCellClassification\\train_images\\107.jpg,RBC,158,281,273,378
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,297,374,131,222
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,473,599,217,313
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,360,463,126,237
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,144,275,184,322
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,37,104,279,377
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,476,543,46,144
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,529,602,319,415
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,9,114,406,480
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,207,312,284,374
D:\\BloodCellClassification\\train_images\\108.jpg,WBC,295,490,292,447
D:\\BloodCellClassification\\train_images\\108.jpg,Platelets,153,184,425,458
D:\\BloodCellClassification\\train_images\\108.jpg,RBC,377,473,46,142
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,333,421,174,274
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,312,416,16,119
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,173,252,51,140
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,453,538,291,383
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,408,501,219,315
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,460,553,119,215
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,287,394,369,480
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,1,68,204,310
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,201,303,355,469
D:\\BloodCellClassification\\train_images\\109.jpg,RBC,28,119,12,120
D:\\BloodCellClassification\\train_images\\109.jpg,WBC,104,275,149,302
D:\\BloodCellClassification\\train_images\\109.jpg,Platelets,511,544,253,285
D:\\BloodCellClassification\\train_images\\109.jpg,Platelets,170,202,15,55
D:\\BloodCellClassification\\train_images\\109.jpg,Platelets,50,69,77,100
D:\\BloodCellClassification\\train_images\\109.jpg,Platelets,376,411,142,174
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,307,409,235,328
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,330,442,133,227
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,192,302,150,260
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,254,366,1,93
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,52,140,16,112
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,27,136,253,344
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,334,443,58,149
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,252,359,317,418
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,200,293,266,391
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,477,590,165,238
D:\\BloodCellClassification\\train_images\\110.jpg,RBC,444,550,129,204
D:\\BloodCellClassification\\train_images\\110.jpg,WBC,400,547,370,480
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,471,592,11,130
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,552,640,200,318
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,520,632,312,430
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,58,171,260,375
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,336,443,158,256
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,84,191,379,477
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,227,341,320,429
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,1,59,327,431
D:\\BloodCellClassification\\train_images\\114.jpg,RBC,376,453,310,407
D:\\BloodCellClassification\\train_images\\114.jpg,Platelets,135,302,1,117
D:\\BloodCellClassification\\train_images\\115.jpg,WBC,250,405,196,337
D:\\BloodCellClassification\\train_images\\115.jpg,Platelets,5,38,455,480
D:\\BloodCellClassification\\train_images\\115.jpg,Platelets,596,640,259,307
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,20,105,243,328
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,201,316,261,341
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,247,375,83,214
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,341,429,314,415
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,83,180,100,193
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,456,544,234,344
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,460,548,1,71
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,95,222,195,316
D:\\BloodCellClassification\\train_images\\116.jpg,Platelets,42,185,345,480
D:\\BloodCellClassification\\train_images\\116.jpg,Platelets,224,273,168,213
D:\\BloodCellClassification\\train_images\\116.jpg,Platelets,345,396,198,239
D:\\BloodCellClassification\\train_images\\116.jpg,Platelets,177,215,34,64
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,391,479,319,420
D:\\BloodCellClassification\\train_images\\116.jpg,RBC,141,241,104,212
D:\\BloodCellClassification\\train_images\\117.jpg,RBC,439,550,279,372
D:\\BloodCellClassification\\train_images\\117.jpg,RBC,464,577,117,227
D:\\BloodCellClassification\\train_images\\117.jpg,RBC,414,507,44,148
D:\\BloodCellClassification\\train_images\\117.jpg,RBC,321,430,213,337
D:\\BloodCellClassification\\train_images\\117.jpg,RBC,246,350,329,429
